bid2,bid_size2,ask2,ask_size2,,,bid3,bid_size3,ask3,ask_size3
18.27,2483,18.28,2378,,,16.64,1312,16.65,6841
18.27,2483,18.28,2378,,,16.64,1312,16.65,6841
18.27,2483,18.28,2378,,,16.64,1312,16.65,6841
18.27,2483,18.28,2378,,,16.64,1312,16.65,6841
18.27,2483,18.28,2378,,,16.64,1312,16.65,6841
18.27,2483,18.28,2378,,,16.64,1384,16.65,6937
18.27,523,18.28,4155,,,16.64,1384,16.65,6937
18.27,523,18.28,4155,,,16.64,1384,16.65,6937
18.27,523,18.28,4155,,,16.64,1384,16.65,6937
18.27,523,18.28,4155,,,16.64,1031,16.65,6890
18.27,346,18.28,4280,,,16.64,1031,16.65,6890
18.27,346,18.28,4280,,,16.64,1031,16.65,6890
18.27,346,18.28,4280,,,16.64,1031,16.65,6890
18.27,346,18.28,4280,,,16.64,90,16.65,7214
18.26,4328,18.27,464,,,16.64,90,16.65,7214
18.26,4328,18.27,464,,,16.64,90,16.65,7214
18.26,4347,18.27,325,,,16.64,137,16.65,7828
18.26,4347,18.27,325,,,16.64,137,16.65,7828
18.26,4347,18.27,325,,,16.64,137,16.65,7828
18.26,4347,18.27,325,,,16.64,137,16.65,7828
18.26,4347,18.27,325,,,16.64,137,16.65,7828
18.26,3498,18.27,692,,,16.64,68,16.65,8451
18.26,3498,18.27,692,,,16.64,68,16.65,8451
18.26,3498,18.27,692,,,16.64,68,16.65,8451
18.26,3374,18.27,848,,,16.64,65,16.65,7237
18.26,3374,18.27,848,,,16.64,65,16.65,7237
18.26,3374,18.27,848,,,16.64,65,16.65,7237
18.26,3374,18.27,848,,,16.64,2154,16.65,6921
18.26,4455,18.27,344,,,16.64,2154,16.65,6921
18.26,4455,18.27,344,,,16.64,2154,16.65,6921
18.26,4455,18.27,344,,,16.64,2154,16.65,6921
18.26,4455,18.27,344,,,16.64,2154,16.65,6921
18.26,4455,18.27,344,,,16.64,98,16.65,7212
18.26,3488,18.27,811,,,16.64,98,16.65,7212
18.26,3488,18.27,811,,,16.64,98,16.65,7212
18.26,3488,18.27,811,,,16.64,56,16.65,8782
18.26,805,18.27,3257,,,16.64,56,16.65,8782
18.26,805,18.27,3257,,,16.64,56,16.65,8782
18.26,805,18.27,3257,,,16.64,53,16.65,7293
18.26,819,18.27,2636,,,16.64,53,16.65,7293
18.26,819,18.27,2636,,,16.64,53,16.65,7293
18.26,819,18.27,2636,,,16.64,53,16.65,7293
18.26,819,18.27,2636,,,16.64,53,16.65,7293
18.26,819,18.27,2636,,,16.64,375,16.65,8801
18.26,1229,18.27,3047,,,16.64,375,16.65,8801
18.26,1229,18.27,3047,,,16.63,4510,16.64,4061
18.26,1229,18.27,3047,,,16.63,4510,16.64,4061
18.25,2014,18.26,1029,,,16.63,4510,16.64,4061
18.25,2014,18.26,1029,,,16.63,4510,16.64,4061
18.25,2014,18.26,1029,,,16.63,4510,16.64,4061
18.25,2014,18.26,1029,,,16.63,4510,16.64,4061
18.25,2014,18.26,1029,,,16.63,4510,16.64,4061
18.25,2839,18.26,812,,,16.63,4505,16.64,4036
18.25,2839,18.26,812,,,16.63,4505,16.64,4036
18.25,2839,18.26,812,,,16.63,4505,16.64,4036
18.25,2839,18.26,812,,,16.63,4505,16.64,4036
18.25,2839,18.26,812,,,16.63,4507,16.64,4039
18.25,2822,18.26,824,,,16.63,4507,16.64,4039
18.25,2822,18.26,824,,,16.63,4507,16.64,4039
18.25,1970,18.26,1496,,,16.63,4582,16.64,4079
18.25,1970,18.26,1496,,,16.63,4582,16.64,4079
18.25,1970,18.26,1496,,,16.63,4582,16.64,4079
18.25,4438,18.26,268,,,16.63,5454,16.64,3940
18.25,4438,18.26,268,,,16.63,5454,16.64,3940
18.25,4438,18.26,268,,,16.63,5454,16.64,3940
18.25,4058,18.26,247,,,16.63,5454,16.64,3940
18.25,4058,18.26,247,,,16.63,5490,16.64,3940
18.25,4058,18.26,247,,,16.63,5490,16.64,3940
18.25,4058,18.26,247,,,16.63,5490,16.64,3940
18.25,4099,18.26,162,,,16.63,5211,16.64,2341
18.25,4099,18.26,162,,,16.63,5211,16.64,2341
18.25,4099,18.26,162,,,16.63,5211,16.64,2341
18.25,4099,18.26,162,,,16.63,5211,16.64,2341
18.25,4099,18.26,162,,,16.63,6482,16.64,81
18.26,3992,18.27,952,,,16.63,6482,16.64,81
18.26,3992,18.27,952,,,16.63,6482,16.64,81
18.27,3945,18.28,570,,,16.63,6482,16.64,81
18.27,3945,18.28,570,,,16.63,6482,16.64,81
18.27,3945,18.28,570,,,16.63,6482,16.64,81
18.27,3945,18.28,570,,,16.64,3624,16.65,5472
18.27,3945,18.28,570,,,16.64,3624,16.65,5472
18.28,3393,18.29,2617,,,16.64,3624,16.65,5472
18.28,3393,18.29,2617,,,16.64,3624,16.65,5472
18.28,3393,18.29,2617,,,16.64,6394,16.65,3826
18.28,3393,18.29,2617,,,16.64,6394,16.65,3826
18.28,3393,18.29,2617,,,16.64,6394,16.65,3826
18.28,3393,18.29,2617,,,16.64,6394,16.65,3826
18.28,3393,18.29,2617,,,16.64,6394,16.65,3826
18.28,886,18.29,2852,,,16.64,6394,16.65,3826
18.28,886,18.29,2852,,,16.64,5977,16.65,3883
18.28,886,18.29,2852,,,16.64,5977,16.65,3883
18.28,886,18.29,2852,,,16.64,5977,16.65,3883
18.28,886,18.29,2852,,,16.64,6445,16.65,3827
18.28,886,18.29,2852,,,16.64,6445,16.65,3827
18.28,2798,18.29,1985,,,16.64,6445,16.65,3827
18.28,2798,18.29,1985,,,16.64,6445,16.65,3827
18.28,3005,18.29,1908,,,16.64,6424,16.65,3827
18.28,3005,18.29,1908,,,16.64,6424,16.65,3827
18.28,3005,18.29,1908,,,16.64,6424,16.65,3827
18.28,3005,18.29,1908,,,16.64,6424,16.65,3827
18.28,3985,18.29,254,,,16.64,6424,16.65,3827
18.28,3985,18.29,254,,,16.64,6791,16.65,336
18.28,3985,18.29,254,,,16.64,6791,16.65,336
18.28,3985,18.29,254,,,16.64,6791,16.65,336
18.29,622,18.3,3713,,,16.64,6791,16.65,336
18.29,622,18.3,3713,,,16.64,6791,16.65,336
18.29,622,18.3,3713,,,16.64,6808,16.65,46
18.29,622,18.3,3713,,,16.64,6808,16.65,46
18.29,622,18.3,3713,,,16.64,6808,16.65,46
18.28,1948,18.29,3351,,,16.64,6135,16.65,3100
18.28,1948,18.29,3351,,,16.64,6135,16.65,3100
18.28,1948,18.29,3351,,,16.64,6135,16.65,3100
18.28,1948,18.29,3351,,,16.64,6135,16.65,3100
18.28,2077,18.29,3931,,,16.64,6746,16.65,3084
18.28,2077,18.29,3931,,,16.64,6746,16.65,3084
18.28,2077,18.29,3931,,,16.64,6746,16.65,3084
18.28,2077,18.29,3931,,,16.64,6746,16.65,3084
18.28,989,18.29,4923,,,16.64,6746,16.65,3084
18.28,989,18.29,4923,,,16.64,5938,16.65,3682
18.28,989,18.29,4923,,,16.64,5938,16.65,3682
18.28,989,18.29,4923,,,16.64,5938,16.65,3682
18.28,989,18.29,4923,,,16.64,5938,16.65,3682
18.28,1551,18.29,4085,,,16.64,6996,16.65,3593
18.28,1551,18.29,4085,,,16.64,6996,16.65,3593
18.28,1551,18.29,4085,,,16.64,6996,16.65,3593
18.28,1551,18.29,4085,,,16.64,6996,16.65,3593
18.28,1551,18.29,4085,,,16.64,6996,16.65,3593
18.28,1551,18.29,4085,,,16.64,6392,16.65,3596
18.28,1377,18.29,4024,,,16.64,6392,16.65,3596
18.28,1377,18.29,4024,,,16.64,6392,16.65,3596
18.28,1132,18.29,4041,,,16.64,6392,16.65,3596
18.28,1132,18.29,4041,,,16.64,6392,16.65,3596
18.28,1132,18.29,4041,,,16.64,6392,16.65,3596
18.28,1157,18.29,4041,,,16.64,6392,16.65,3596
18.28,1157,18.29,4041,,,16.64,6695,16.65,3711
18.28,1157,18.29,4041,,,16.64,6695,16.65,3711
18.28,1157,18.29,4041,,,16.64,6695,16.65,3711
18.28,1157,18.29,4041,,,16.64,6405,16.65,3551
18.28,1416,18.29,3992,,,16.64,6405,16.65,3551
18.28,1416,18.29,3992,,,16.64,6405,16.65,3551
18.29,1734,18.3,4078,,,16.64,6405,16.65,3551
18.29,1734,18.3,4078,,,16.64,6800,16.65,17
18.29,1734,18.3,4078,,,16.64,6800,16.65,17
18.29,1734,18.3,4078,,,16.64,6800,16.65,17
18.29,1431,18.3,3905,,,16.64,6794,16.65,17
18.29,1431,18.3,3905,,,16.64,6794,16.65,17
18.29,1431,18.3,3905,,,16.64,6794,16.65,17
18.29,1431,18.3,3905,,,16.64,6794,16.65,17
18.29,1431,18.3,3905,,,16.64,7431,16.65,17
18.29,1415,18.3,3849,,,16.64,7431,16.65,17
18.29,1415,18.3,3849,,,16.64,7431,16.65,17
18.29,1415,18.3,3849,,,16.64,7431,16.65,17
18.29,1415,18.3,3849,,,16.64,7431,16.65,17
18.29,927,18.3,4778,,,16.64,6760,16.65,320
18.29,927,18.3,4778,,,16.64,6760,16.65,320
18.29,927,18.3,4778,,,16.64,6760,16.65,320
18.29,990,18.3,4812,,,16.64,6760,16.65,320
18.29,990,18.3,4812,,,16.64,6483,16.65,1229
18.29,990,18.3,4812,,,16.64,6483,16.65,1229
18.29,990,18.3,4812,,,16.64,6483,16.65,1229
18.29,990,18.3,4812,,,16.64,6484,16.65,1229
18.29,1010,18.3,4812,,,16.64,6484,16.65,1229
18.29,1010,18.3,4812,,,16.64,6484,16.65,1229
18.29,975,18.3,2388,,,16.64,7115,16.65,17
18.29,975,18.3,2388,,,16.64,7115,16.65,17
18.29,975,18.3,2388,,,16.64,7115,16.65,17
18.29,975,18.3,2388,,,16.64,7115,16.65,17
18.29,966,18.3,3400,,,16.64,7115,16.65,17
18.29,966,18.3,3400,,,16.64,6498,16.65,926
18.29,966,18.3,3400,,,16.64,6498,16.65,926
18.29,966,18.3,3400,,,16.64,6498,16.65,926
18.29,4449,18.3,69,,,16.64,6498,16.65,926
18.29,4449,18.3,69,,,16.64,6498,16.65,926
18.29,4449,18.3,69,,,16.65,4314,16.66,4926
18.29,4449,18.3,69,,,16.65,4314,16.66,4926
18.29,4449,18.3,69,,,16.65,4314,16.66,4926
18.29,4449,18.3,69,,,16.65,4314,16.66,4926
18.29,4449,18.3,69,,,16.65,4412,16.66,4618
18.3,1529,18.31,2116,,,16.65,4412,16.66,4618
18.3,1529,18.31,2116,,,16.65,4412,16.66,4618
18.3,1529,18.31,2116,,,16.65,4412,16.66,4618
18.3,1529,18.31,2116,,,16.65,4412,16.66,4618
18.3,1529,18.31,2116,,,16.65,4412,16.66,4618
18.3,1529,18.31,2116,,,16.65,4412,16.66,4618
18.3,1573,18.31,2915,,,16.65,4412,16.66,4618
18.3,1573,18.31,2915,,,16.65,4470,16.66,4505
18.3,1573,18.31,2915,,,16.65,4470,16.66,4505
18.3,1573,18.31,2915,,,16.65,4470,16.66,4505
18.3,1573,18.31,2915,,,16.65,4344,16.66,6070
18.29,3236,18.3,2108,,,16.65,4344,16.66,6070
18.29,3236,18.3,2108,,,16.65,4344,16.66,6070
18.29,3236,18.3,2108,,,16.65,4344,16.66,6070
18.29,3236,18.3,2108,,,16.65,4344,16.66,6070
18.29,3237,18.3,1965,,,16.65,4344,16.66,6070
18.29,3237,18.3,1965,,,16.65,4342,16.66,6058
18.29,3237,18.3,1965,,,16.65,4342,16.66,6058
18.29,3237,18.3,1965,,,16.65,4269,16.66,6063
18.29,3173,18.3,2167,,,16.65,4269,16.66,6063
18.29,3173,18.3,2167,,,16.65,4269,16.66,6063
18.29,3173,18.3,2167,,,16.65,4269,16.66,6063
18.29,3173,18.3,2167,,,16.65,4269,16.66,6063
18.29,2987,18.3,2152,,,16.65,3966,16.66,6096
18.29,2987,18.3,2152,,,16.65,3966,16.66,6096
18.29,2987,18.3,2152,,,16.65,3966,16.66,6096
18.29,2987,18.3,2152,,,16.65,3966,16.66,6096
18.3,1753,18.31,3897,,,16.65,3966,16.66,6096
18.3,1753,18.31,3897,,,16.65,4433,16.66,4845
18.3,1753,18.31,3897,,,16.65,4433,16.66,4845
18.3,1753,18.31,3897,,,16.65,4433,16.66,4845
18.3,1753,18.31,3897,,,16.65,4433,16.66,4845
18.29,1084,18.3,5945,,,16.65,4433,16.66,4845
18.29,1084,18.3,5945,,,16.65,842,16.66,7114
18.29,1084,18.3,5945,,,16.65,842,16.66,7114
18.29,1084,18.3,5945,,,16.65,842,16.66,7114
18.29,1084,18.3,5945,,,16.65,618,16.66,6521
18.29,1196,18.3,5046,,,16.65,618,16.66,6521
18.29,1196,18.3,5046,,,16.65,618,16.66,6521
18.29,1196,18.3,5046,,,16.65,618,16.66,6521
18.29,1196,18.3,5046,,,16.65,618,16.66,6521
18.29,3048,18.3,3987,,,16.65,3336,16.66,6117
18.29,3048,18.3,3987,,,16.65,3336,16.66,6117
18.29,3048,18.3,3987,,,16.65,3336,16.66,6117
18.29,3048,18.3,3987,,,16.65,3336,16.66,6117
18.29,3048,18.3,3987,,,16.65,3028,16.66,6132
18.29,3048,18.3,3987,,,16.65,3028,16.66,6132
18.29,3022,18.3,3850,,,16.65,3028,16.66,6132
18.29,3022,18.3,3850,,,16.65,3028,16.66,6132
18.29,3022,18.3,3850,,,16.65,3028,16.66,6132
18.29,1459,18.3,3709,,,16.65,3028,16.66,6132
18.29,1459,18.3,3709,,,16.65,387,16.66,6065
18.29,1459,18.3,3709,,,16.65,387,16.66,6065
18.29,1459,18.3,3709,,,16.65,423,16.66,6065
18.29,1467,18.3,3721,,,16.65,423,16.66,6065
18.29,1467,18.3,3721,,,16.65,423,16.66,6065
18.29,1467,18.3,3721,,,16.65,435,16.66,6064
18.29,1832,18.3,3120,,,16.65,435,16.66,6064
18.29,1832,18.3,3120,,,16.65,435,16.66,6064
18.29,1832,18.3,3120,,,16.65,433,16.66,6064
18.29,1491,18.3,3181,,,16.65,433,16.66,6064
18.29,1491,18.3,3181,,,16.65,433,16.66,6064
18.29,1491,18.3,3181,,,16.65,433,16.66,6064
18.29,1491,18.3,3181,,,16.65,433,16.66,6064
18.29,1491,18.3,3181,,,16.65,117,16.66,7464
18.29,718,18.3,5519,,,16.65,117,16.66,7464
18.29,718,18.3,5519,,,16.65,117,16.66,7464
18.29,718,18.3,5519,,,16.65,117,16.66,7464
18.29,718,18.3,5519,,,16.65,117,16.66,7464
18.29,718,18.3,5519,,,16.65,117,16.66,7464
18.29,718,18.3,5519,,,16.65,117,16.66,7464
18.29,718,18.3,5519,,,16.65,144,16.66,6837
18.29,718,18.3,5519,,,16.65,144,16.66,6837
18.29,720,18.3,5338,,,16.65,144,16.66,6837
18.29,720,18.3,5338,,,16.65,144,16.66,6837
18.29,720,18.3,5338,,,16.65,144,16.66,6837
18.29,720,18.3,5338,,,16.65,144,16.66,6837
18.29,720,18.3,5338,,,16.65,144,16.66,6837
18.29,4136,18.3,2273,,,16.65,3374,16.66,6078
18.29,4136,18.3,2273,,,16.65,3374,16.66,6078
18.29,4136,18.3,2273,,,16.65,3573,16.66,4937
18.3,2288,18.31,2960,,,16.65,3573,16.66,4937
18.3,2288,18.31,2960,,,16.65,3573,16.66,4937
18.3,2288,18.31,2960,,,16.65,3573,16.66,4937
18.3,2288,18.31,2960,,,16.65,3573,16.66,4937
18.3,2288,18.31,2960,,,16.65,3573,16.66,4937
18.3,298,18.31,5206,,,16.65,3573,16.66,4937
18.3,298,18.31,5206,,,16.65,3573,16.66,4937
18.3,298,18.31,5206,,,16.65,3680,16.66,5342
18.3,298,18.31,5206,,,16.65,3680,16.66,5342
18.3,669,18.31,4364,,,16.65,3680,16.66,5342
18.3,669,18.31,4364,,,16.65,3134,16.66,4853
18.3,669,18.31,4364,,,16.65,3134,16.66,4853
18.3,669,18.31,4364,,,16.65,3134,16.66,4853
18.3,669,18.31,4364,,,16.65,3134,16.66,4853
18.3,669,18.31,4364,,,16.65,3134,16.66,4853
18.3,3290,18.31,422,,,16.65,4671,16.66,3348
18.3,3290,18.31,422,,,16.65,4671,16.66,3348
18.3,3290,18.31,422,,,16.65,4671,16.66,3348
18.3,3290,18.31,422,,,16.65,4671,16.66,3348
18.3,3231,18.31,683,,,16.65,4671,16.66,3348
18.3,3231,18.31,683,,,16.65,4309,16.66,3360
18.3,3231,18.31,683,,,16.65,4309,16.66,3360
18.3,3231,18.31,683,,,16.65,4309,16.66,3360
18.3,3231,18.31,683,,,16.65,4341,16.66,3460
18.3,3275,18.31,795,,,16.65,4341,16.66,3460
18.3,3275,18.31,795,,,16.65,4341,16.66,3460
18.3,3275,18.31,795,,,16.65,4341,16.66,3460
18.3,3275,18.31,795,,,16.65,4341,16.66,3460
18.3,3275,18.31,795,,,16.65,4341,16.66,3460
18.29,3126,18.3,3233,,,16.65,4341,16.66,3460
18.29,3126,18.3,3233,,,16.65,3061,16.66,5617
18.29,3126,18.3,3233,,,16.65,3061,16.66,5617
18.29,3126,18.3,3233,,,16.65,3019,16.66,5668
18.29,3125,18.3,3120,,,16.65,3019,16.66,5668
18.29,3125,18.3,3120,,,16.65,3019,16.66,5668
18.31,3162,18.32,1684,,,16.65,3019,16.66,5668
18.31,3162,18.32,1684,,,16.65,3019,16.66,5668
18.31,3162,18.32,1684,,,16.65,3019,16.66,5668
18.31,3162,18.32,1684,,,16.65,5289,16.66,315
18.31,3162,18.32,1684,,,16.65,5289,16.66,315
18.31,3162,18.32,1684,,,16.65,5289,16.66,315
18.31,3162,18.32,1684,,,16.65,5289,16.66,315
18.31,5003,18.32,533,,,16.66,4280,16.67,2303
18.31,5003,18.32,533,,,16.66,4280,16.67,2303
18.31,5003,18.32,533,,,16.66,4280,16.67,2303
18.31,5003,18.32,533,,,16.66,4280,16.67,2303
18.31,5003,18.32,533,,,16.66,4280,16.67,2303
18.31,5903,18.32,118,,,16.66,4280,16.67,2303
18.31,5903,18.32,118,,,16.66,5144,16.67,5089
18.31,5903,18.32,118,,,16.66,5144,16.67,5089
18.31,5903,18.32,118,,,16.66,5144,16.67,5089
18.31,5903,18.32,118,,,16.66,5144,16.67,5089
18.31,5043,18.32,295,,,16.66,5144,16.67,5089
18.31,5043,18.32,295,,,16.66,5113,16.67,5473
18.31,5043,18.32,295,,,16.66,5113,16.67,5473
18.31,5043,18.32,295,,,16.66,5113,16.67,5473
18.31,3969,18.32,1434,,,16.66,5113,16.67,5473
18.31,3969,18.32,1434,,,16.66,4893,16.67,6036
18.31,3969,18.32,1434,,,16.66,4893,16.67,6036
18.31,3969,18.32,1434,,,16.66,4893,16.67,6036
18.31,293,18.32,4386,,,16.66,101,16.67,7460
18.31,293,18.32,4386,,,16.66,101,16.67,7460
18.31,293,18.32,4386,,,16.66,169,16.67,6352
18.31,650,18.32,4996,,,16.66,169,16.67,6352
18.31,650,18.32,4996,,,16.66,169,16.67,6352
18.31,650,18.32,4996,,,16.66,169,16.67,6352
18.31,650,18.32,4996,,,16.66,169,16.67,6352
18.31,623,18.32,4955,,,16.66,169,16.67,6352
18.31,623,18.32,4955,,,16.66,169,16.67,6352
18.31,623,18.32,4955,,,16.66,169,16.67,6352
18.31,3391,18.32,801,,,16.66,169,16.67,6352
18.31,3391,18.32,801,,,16.66,169,16.67,6352
18.31,3391,18.32,801,,,16.66,3262,16.67,5902
18.31,3391,18.32,801,,,16.66,3262,16.67,5902
18.31,3391,18.32,801,,,16.66,3262,16.67,5902
18.31,3391,18.32,801,,,16.66,3262,16.67,5902
18.31,3391,18.32,801,,,16.66,336,16.67,6058
18.31,1780,18.32,2984,,,16.66,336,16.67,6058
18.31,3263,18.32,1796,,,16.66,336,16.67,6058
18.31,3263,18.32,1796,,,16.66,336,16.67,6058
18.31,3263,18.32,1796,,,16.66,2547,16.67,6042
18.31,3263,18.32,1796,,,16.66,2547,16.67,6042
18.31,3263,18.32,1796,,,16.66,2547,16.67,6042
18.31,3263,18.32,1796,,,16.66,2547,16.67,6042
18.31,3178,18.32,2749,,,16.66,2547,16.67,6042
18.31,3178,18.32,2749,,,16.66,1028,16.67,5960
18.31,3178,18.32,2749,,,16.66,1028,16.67,5960
18.31,3178,18.32,2749,,,16.66,935,16.67,6057
18.31,3178,18.32,2749,,,16.66,935,16.67,6057
18.31,2987,18.32,2348,,,16.66,935,16.67,6057
18.31,2987,18.32,2348,,,16.66,935,16.67,6057
18.31,2987,18.32,2348,,,16.66,935,16.67,6057
18.31,2987,18.32,2348,,,16.66,935,16.67,6057
18.31,3340,18.32,1394,,,16.66,3310,16.67,6400
18.31,3340,18.32,1394,,,16.66,3310,16.67,6400
18.31,4395,18.32,373,,,16.66,3310,16.67,6400
18.31,4395,18.32,373,,,16.66,3310,16.67,6400
18.31,4395,18.32,373,,,16.66,3694,16.67,6270
18.31,4395,18.32,373,,,16.66,3694,16.67,6270
18.31,4395,18.32,373,,,16.66,3694,16.67,6270
18.31,4395,18.32,373,,,16.66,3694,16.67,6270
18.31,3380,18.32,660,,,16.66,3694,16.67,6270
18.31,3380,18.32,660,,,16.66,3695,16.67,6289
18.31,3380,18.32,660,,,16.66,3695,16.67,6289
18.31,4285,18.32,432,,,16.66,3695,16.67,6289
18.31,4285,18.32,432,,,16.66,3695,16.67,6289
18.31,4285,18.32,432,,,16.66,3674,16.67,6305
18.31,4285,18.32,432,,,16.66,3674,16.67,6305
18.31,4294,18.32,400,,,16.66,3674,16.67,6305
18.31,4294,18.32,400,,,16.66,3853,16.67,5932
18.31,4294,18.32,400,,,16.66,3853,16.67,5932
18.31,4294,18.32,400,,,16.66,3853,16.67,5932
18.31,4294,18.32,400,,,16.66,1026,16.67,6424
18.31,3085,18.32,1386,,,16.66,1026,16.67,6424
18.31,3085,18.32,1386,,,16.66,1026,16.67,6424
18.31,3085,18.32,1386,,,16.66,1026,16.67,6424
18.31,257,18.32,4726,,,16.66,1026,16.67,6424
18.31,257,18.32,4726,,,16.66,78,16.67,7563
18.31,257,18.32,4726,,,16.66,78,16.67,7563
18.31,256,18.32,4530,,,16.66,78,16.67,7563
18.31,256,18.32,4530,,,16.66,60,16.67,7573
18.31,256,18.32,4530,,,16.66,60,16.67,7573
18.31,256,18.32,4530,,,16.66,60,16.67,7573
18.31,256,18.32,4530,,,16.66,60,16.67,7573
18.31,256,18.32,4530,,,16.66,44,16.67,7599
18.3,4092,18.31,3641,,,16.66,44,16.67,7599
18.3,3943,18.31,3538,,,16.66,44,16.67,7599
18.3,3943,18.31,3538,,,16.66,44,16.67,7599
18.3,3943,18.31,3538,,,16.66,45,16.67,7313
18.3,3943,18.31,3538,,,16.66,45,16.67,7313
18.3,3943,18.31,3538,,,16.66,45,16.67,7313
18.3,3943,18.31,3538,,,16.66,45,16.67,7313
18.31,6119,18.32,392,,,16.66,45,16.67,7313
18.31,6119,18.32,392,,,16.66,45,16.67,7313
18.31,6119,18.32,392,,,16.66,4343,16.67,3971
18.31,3827,18.32,3036,,,16.66,4343,16.67,3971
18.31,3827,18.32,3036,,,16.66,3657,16.67,6334
18.31,3827,18.32,3036,,,16.66,3657,16.67,6334
18.31,3827,18.32,3036,,,16.66,3657,16.67,6334
18.31,3827,18.32,3036,,,16.66,3657,16.67,6334
18.3,4413,18.31,2157,,,16.66,3657,16.67,6334
18.3,4413,18.31,2157,,,16.66,1243,16.67,6800
18.3,4413,18.31,2157,,,16.66,1250,16.67,6179
18.3,4209,18.31,2030,,,16.66,1250,16.67,6179
18.3,4209,18.31,2030,,,16.66,1250,16.67,6179
18.3,4209,18.31,2030,,,16.66,1250,16.67,6179
18.3,4209,18.31,2030,,,16.66,1250,16.67,6179
18.3,4209,18.31,2030,,,16.66,1250,16.67,6179
18.3,4209,18.31,2030,,,16.66,1250,16.67,6179
18.3,4265,18.31,2035,,,16.66,1250,16.67,6179
18.3,4265,18.31,2035,,,16.66,1257,16.67,6179
18.3,4265,18.31,2035,,,16.66,1257,16.67,6179
18.3,5223,18.31,1449,,,16.66,1257,16.67,6179
18.3,5223,18.31,1449,,,16.66,1257,16.67,6179
18.3,5223,18.31,1449,,,16.66,1230,16.67,6139
18.3,5223,18.31,1449,,,16.66,1230,16.67,6139
18.3,5223,18.31,1449,,,16.66,1258,16.67,6139
18.3,5223,18.31,1449,,,16.66,1258,16.67,6139
18.3,5634,18.31,433,,,16.66,1258,16.67,6139
18.3,5634,18.31,433,,,16.66,1258,16.67,6139
18.3,5634,18.31,433,,,16.66,1258,16.67,6139
18.3,5634,18.31,433,,,16.66,520,16.67,6094
18.3,5373,18.31,537,,,16.66,520,16.67,6094
18.3,5373,18.31,537,,,16.66,520,16.67,6094
18.3,5373,18.31,537,,,16.66,520,16.67,6094
18.3,5373,18.31,537,,,16.66,520,16.67,6094
18.3,6667,18.31,55,,,16.66,520,16.67,6094
18.3,6667,18.31,55,,,16.66,3332,16.67,6671
18.3,6667,18.31,55,,,16.66,3332,16.67,6671
18.31,2971,18.32,3186,,,16.66,3332,16.67,6671
18.31,2971,18.32,3186,,,16.66,3377,16.67,6065
18.31,2971,18.32,3186,,,16.66,3377,16.67,6065
18.31,2971,18.32,3186,,,16.66,3377,16.67,6065
18.31,2971,18.32,3186,,,16.66,3334,16.67,6056
18.31,1964,18.32,4100,,,16.66,3334,16.67,6056
18.31,1964,18.32,4100,,,16.66,3334,16.67,6056
18.31,972,18.32,4929,,,16.66,3334,16.67,6056
18.31,972,18.32,4929,,,16.66,3334,16.67,6056
18.31,972,18.32,4929,,,16.66,3334,16.67,6056
18.31,972,18.32,4929,,,16.66,3334,16.67,6093
18.31,972,18.32,4929,,,16.66,3334,16.67,6093
18.31,1126,18.32,4941,,,16.66,3334,16.67,6093
18.31,1126,18.32,4941,,,16.66,3319,16.67,6076
18.31,1205,18.32,5220,,,16.66,3319,16.67,6076
18.31,1205,18.32,5220,,,16.66,3319,16.67,6076
18.31,1205,18.32,5220,,,16.66,3319,16.67,6076
18.31,1205,18.32,5220,,,16.66,3315,16.67,6091
18.31,486,18.32,5124,,,16.66,3315,16.67,6091
18.31,486,18.32,5124,,,16.66,3315,16.67,6095
18.31,486,18.32,5124,,,16.66,3315,16.67,6095
18.31,486,18.32,5124,,,16.66,3315,16.67,6095
18.31,474,18.32,5247,,,16.66,3315,16.67,6095
18.31,474,18.32,5247,,,16.66,3315,16.67,6095
18.31,474,18.32,5247,,,16.66,3315,16.67,6095
18.31,4309,18.32,543,,,16.66,3315,16.67,6095
18.31,4309,18.32,543,,,16.66,3803,16.67,5225
18.31,4309,18.32,543,,,16.66,3803,16.67,5225
18.31,3416,18.32,621,,,16.66,3803,16.67,5225
18.31,3416,18.32,621,,,16.66,3755,16.67,5178
18.31,3416,18.32,621,,,16.66,3755,16.67,5178
18.31,3416,18.32,621,,,16.66,3755,16.67,5178
18.31,3416,18.32,621,,,16.66,3755,16.67,5178
18.31,3416,18.32,621,,,16.66,3360,16.67,6032
18.31,1457,18.32,3492,,,16.66,3360,16.67,6032
18.31,1457,18.32,3492,,,16.66,3360,16.67,6032
18.31,1457,18.32,3492,,,16.66,3360,16.67,6032
18.31,1457,18.32,3492,,,16.66,3360,16.67,6032
18.31,1457,18.32,3492,,,16.66,3360,16.67,6032
18.31,4618,18.32,238,,,16.66,4243,16.67,5154
18.31,4618,18.32,238,,,16.66,4243,16.67,5154
18.31,4618,18.32,238,,,16.66,3760,16.67,5543
18.31,4618,18.32,238,,,16.66,3760,16.67,5543
18.31,3230,18.32,300,,,16.66,3760,16.67,5543
18.31,3230,18.32,300,,,16.66,3760,16.67,5543
18.31,3230,18.32,300,,,16.66,3760,16.67,5543
18.32,3582,18.33,2016,,,16.66,3760,16.67,5543
18.32,3582,18.33,2016,,,16.66,3760,16.67,5543
18.32,3582,18.33,2016,,,16.66,4755,16.67,3732
18.32,3582,18.33,2016,,,16.66,4755,16.67,3732
